"Old.LA.Code" "5.or.more.A*-C.in.both.English.and.Maths.GCSEs" "LA.Name.x" "REGION" "REGION.NAME" "Area Code" "LA.Name.y"
"3153" 861 NA "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3154" 861 "20%" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3155" 861 "13%" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3156" 861 "32%" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3157" 861 "52%" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3158" 861 NA "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3159" 861 "0%" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3160" 861 "NE" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3161" 861 NA "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3162" 861 "0%" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3163" 861 "0%" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3164" 861 "47.8%" "Stoke-on-Trent" 20 "West Midlands A" "E06000021" "Stoke-on-Trent"
"3165" 865 "75%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3166" 865 "42%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3167" 865 "99%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3168" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3169" 865 "69%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3170" 865 "43%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3171" 865 "57%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3172" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3173" 865 "44%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3174" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3175" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3176" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3177" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3178" 865 "60%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3179" 865 "51%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3180" 865 "52%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3181" 865 "57%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3182" 865 "73%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3183" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3184" 865 "76%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3185" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3186" 865 "48%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3187" 865 "51%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3188" 865 "51%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3189" 865 "68%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3190" 865 "75%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3191" 865 "71%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3192" 865 "69%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3193" 865 "49%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3194" 865 "77%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3195" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3196" 865 "25%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3197" 865 "66%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3198" 865 "99%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3199" 865 "" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3200" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3201" 865 "65%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3202" 865 "55%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3203" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3204" 865 "42%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3205" 865 "37%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3206" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3207" 865 "0%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3208" 865 "NE" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3209" 865 "SUPP" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3210" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3211" 865 "NE" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3212" 865 "SUPP" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3213" 865 "0%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3214" 865 NA "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3215" 865 "60.6%" "Wiltshire" 45 "South West B" "E06000054" "Wiltshire"
"3216" 866 "35%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3217" 866 "60%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3218" 866 "51%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3219" 866 "50%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3220" 866 "53%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3221" 866 "49%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3222" 866 "66%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3223" 866 NA "Swindon" 45 "South West B" "E06000030" "Swindon"
"3224" 866 "61%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3225" 866 "64%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3226" 866 "65%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3227" 866 "57%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3228" 866 "34%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3229" 866 "0%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3230" 866 "0%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3231" 866 "NE" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3232" 866 "54.0%" "Swindon" 45 "South West B" "E06000030" "Swindon"
"3233" 867 "" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3234" 867 "25%" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3235" 867 "47%" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3236" 867 "71%" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3237" 867 "48%" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3238" 867 NA "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3239" 867 NA "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3240" 867 "84%" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3241" 867 "59%" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3242" 867 NA "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3243" 867 NA "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3244" 867 NA "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3245" 867 "NE" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3246" 867 "55.8%" "Bracknell Forest" 36 "South East A" "E06000036" "Bracknell Forest"
"3247" 868 "57%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3248" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3249" 868 "73%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3250" 868 "66%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3251" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3252" 868 "66%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3253" 868 "56%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3254" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3255" 868 "68%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3256" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3257" 868 "" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3258" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3259" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3260" 868 "82%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3261" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3262" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3263" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3264" 868 "58%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3265" 868 "66%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3266" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3267" 868 NA "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3268" 868 "0%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3269" 868 "65.9%" "Windsor and Maidenhead" 36 "South East A" "E06000040" "Windsor and Maidenhead"
"3270" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3271" 869 "52%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3272" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3273" 869 "69%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3274" 869 "60%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3275" 869 "65%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3276" 869 "58%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3277" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3278" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3279" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3280" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3281" 869 "64%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3282" 869 "73%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3283" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3284" 869 "48%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3285" 869 "43%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3286" 869 "64%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3287" 869 "0%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3288" 869 "0%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3289" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3290" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3291" 869 NA "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3292" 869 "57.8%" "West Berkshire" 36 "South East A" "E06000037" "West Berkshire"
"3293" 870 NA "Reading" 36 "South East A" "E06000038" "Reading"
"3294" 870 "54%" "Reading" 36 "South East A" "E06000038" "Reading"
"3295" 870 NA "Reading" 36 "South East A" "E06000038" "Reading"
"3296" 870 "71%" "Reading" 36 "South East A" "E06000038" "Reading"
"3297" 870 "30%" "Reading" 36 "South East A" "E06000038" "Reading"
"3298" 870 "100%" "Reading" 36 "South East A" "E06000038" "Reading"
"3299" 870 NA "Reading" 36 "South East A" "E06000038" "Reading"
"3300" 870 "" "Reading" 36 "South East A" "E06000038" "Reading"
"3301" 870 "46%" "Reading" 36 "South East A" "E06000038" "Reading"
"3302" 870 NA "Reading" 36 "South East A" "E06000038" "Reading"
"3303" 870 "40%" "Reading" 36 "South East A" "E06000038" "Reading"
"3304" 870 "100%" "Reading" 36 "South East A" "E06000038" "Reading"
"3305" 870 NA "Reading" 36 "South East A" "E06000038" "Reading"
"3306" 870 NA "Reading" 36 "South East A" "E06000038" "Reading"
"3307" 870 "60%" "Reading" 36 "South East A" "E06000038" "Reading"
"3308" 870 "" "Reading" 36 "South East A" "E06000038" "Reading"
"3309" 870 "SUPP" "Reading" 36 "South East A" "E06000038" "Reading"
"3310" 870 "0%" "Reading" 36 "South East A" "E06000038" "Reading"
"3311" 870 "SUPP" "Reading" 36 "South East A" "E06000038" "Reading"
"3312" 870 "58.8%" "Reading" 36 "South East A" "E06000038" "Reading"
"3313" 871 "68%" "Slough" 36 "South East A" "E06000039" "Slough"
"3314" 871 "46%" "Slough" 36 "South East A" "E06000039" "Slough"
"3315" 871 "" "Slough" 36 "South East A" "E06000039" "Slough"
"3316" 871 "" "Slough" 36 "South East A" "E06000039" "Slough"
"3317" 871 "97%" "Slough" 36 "South East A" "E06000039" "Slough"
"3318" 871 "66%" "Slough" 36 "South East A" "E06000039" "Slough"
"3319" 871 "99%" "Slough" 36 "South East A" "E06000039" "Slough"
"3320" 871 NA "Slough" 36 "South East A" "E06000039" "Slough"
"3321" 871 "" "Slough" 36 "South East A" "E06000039" "Slough"
"3322" 871 NA "Slough" 36 "South East A" "E06000039" "Slough"
"3323" 871 "98%" "Slough" 36 "South East A" "E06000039" "Slough"
"3324" 871 "46%" "Slough" 36 "South East A" "E06000039" "Slough"
"3325" 871 "50%" "Slough" 36 "South East A" "E06000039" "Slough"
"3326" 871 "99%" "Slough" 36 "South East A" "E06000039" "Slough"
"3327" 871 "45%" "Slough" 36 "South East A" "E06000039" "Slough"
"3328" 871 "40%" "Slough" 36 "South East A" "E06000039" "Slough"
"3329" 871 "0%" "Slough" 36 "South East A" "E06000039" "Slough"
"3330" 871 "66.6%" "Slough" 36 "South East A" "E06000039" "Slough"
"3331" 872 "" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3332" 872 "50%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3333" 872 "53%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3334" 872 "58%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3335" 872 "82%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3336" 872 NA "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3337" 872 "75%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3338" 872 "" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3339" 872 "78%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3340" 872 NA "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3341" 872 NA "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3342" 872 "59%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3343" 872 "69%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3344" 872 "NE" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3345" 872 NA "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3346" 872 "0%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3347" 872 "65.4%" "Wokingham" 36 "South East A" "E06000041" "Wokingham"
"3348" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3349" 873 "64%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3350" 873 "64%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3351" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3352" 873 "73%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3353" 873 "" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3354" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3355" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3356" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3357" 873 "70%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3358" 873 "48%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3359" 873 "71%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3360" 873 "60%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3361" 873 "59%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3362" 873 "47%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3363" 873 "" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3364" 873 "35%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3365" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3366" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3367" 873 "64%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3368" 873 "76%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3369" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3370" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3371" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3372" 873 "71%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3373" 873 "64%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3374" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3375" 873 "69%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3376" 873 "60%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3377" 873 "61%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3378" 873 "" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3379" 873 "51%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3380" 873 "83%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3381" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3382" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3383" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3384" 873 "74%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3385" 873 "59%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3386" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3387" 873 "45%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3388" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3389" 873 "76%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3390" 873 "61%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3391" 873 "55%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3392" 873 "63%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3393" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3394" 873 "75%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3395" 873 "36%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3396" 873 "" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3397" 873 "4%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3398" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3399" 873 "53%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3400" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3401" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3402" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3403" 873 "0%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3404" 873 "0%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3405" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3406" 873 "0%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3407" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3408" 873 "SUPP" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3409" 873 "NE" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3410" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3411" 873 "0%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3412" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3413" 873 NA "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3414" 873 "NE" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3415" 873 "NE" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3416" 873 "" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3417" 873 "0%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3418" 873 "60.3%" "Cambridgeshire" 25 "East of England A" "E10000003" "Cambridgeshire"
"3419" 874 "72%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3420" 874 "" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3421" 874 "" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3422" 874 "57%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3423" 874 NA "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3424" 874 "46%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3425" 874 "48%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3426" 874 "89%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3427" 874 "52%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3428" 874 "43%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3429" 874 NA "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3430" 874 "38%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3431" 874 "48%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3432" 874 "45%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3433" 874 "15%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3434" 874 NA "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3435" 874 "NE" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3436" 874 "0%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3437" 874 "0%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3438" 874 NA "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3439" 874 "NE" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3440" 874 "48.0%" "Peterborough" 25 "East of England A" "E06000031" "Peterborough"
"3441" 876 "39%" "Halton" 9 "North West C" "E06000006" "Halton"
"3442" 876 "51%" "Halton" 9 "North West C" "E06000006" "Halton"
"3443" 876 "57%" "Halton" 9 "North West C" "E06000006" "Halton"
"3444" 876 "66%" "Halton" 9 "North West C" "E06000006" "Halton"
"3445" 876 "48%" "Halton" 9 "North West C" "E06000006" "Halton"
"3446" 876 "52%" "Halton" 9 "North West C" "E06000006" "Halton"
"3447" 876 "33%" "Halton" 9 "North West C" "E06000006" "Halton"
"3448" 876 "71%" "Halton" 9 "North West C" "E06000006" "Halton"
"3449" 876 "0%" "Halton" 9 "North West C" "E06000006" "Halton"
"3450" 876 "NE" "Halton" 9 "North West C" "E06000006" "Halton"
"3451" 876 "SUPP" "Halton" 9 "North West C" "E06000006" "Halton"
"3452" 876 NA "Halton" 9 "North West C" "E06000006" "Halton"
"3453" 876 NA "Halton" 9 "North West C" "E06000006" "Halton"
"3454" 876 NA "Halton" 9 "North West C" "E06000006" "Halton"
"3455" 876 "54.9%" "Halton" 9 "North West C" "E06000006" "Halton"
"3456" 877 "33%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3457" 877 "63%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3458" 877 "71%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3459" 877 "53%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3460" 877 "75%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3461" 877 "28%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3462" 877 "65%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3463" 877 "" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3464" 877 "73%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3465" 877 "48%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3466" 877 "49%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3467" 877 "46%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3468" 877 "41%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3469" 877 "" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3470" 877 NA "Warrington" 9 "North West C" "E06000007" "Warrington"
"3471" 877 NA "Warrington" 9 "North West C" "E06000007" "Warrington"
"3472" 877 "SUPP" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3473" 877 "0%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3474" 877 "0%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3475" 877 "57.2%" "Warrington" 9 "North West C" "E06000007" "Warrington"
"3476" 878 "SUPP" "Devon" 43 "South West A" "E10000008" "Devon"
"3477" 878 "56%" "Devon" 43 "South West A" "E10000008" "Devon"
"3478" 878 "" "Devon" 43 "South West A" "E10000008" "Devon"
"3479" 878 "41%" "Devon" 43 "South West A" "E10000008" "Devon"
"3480" 878 NA "Devon" 43 "South West A" "E10000008" "Devon"
"3481" 878 NA "Devon" 43 "South West A" "E10000008" "Devon"
"3482" 878 "70%" "Devon" 43 "South West A" "E10000008" "Devon"
"3483" 878 "82%" "Devon" 43 "South West A" "E10000008" "Devon"
